Name,SC_PSNR
Simulated_V13\389_OrigSim13Vcomp.jpg,0.675
Simulated_V13\390_OrigSim13Vcomp.jpg,0.8625
Simulated_V13\391_OrigSim13Vcomp.jpg,0.425
Simulated_V13\392_OrigSim13Vcomp.jpg,0.9875
Simulated_V13\393_OrigSim13Vcomp.jpg,0.8
Simulated_V13\395_OrigSim13Vcomp.jpg,1.05
,
Simulated_V13\397_OrigSim13Vcomp.jpg,0.8
Simulated_V13\398_OrigSim13Vcomp.jpg,0.55
Simulated_V13\399_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\400_OrigSim13Vcomp.jpg,0.675
Simulated_V13\401_OrigSim13Vcomp.jpg,0.55
Simulated_V13\402_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\403_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\404_OrigSim13Vcomp.jpg,0.7375
Simulated_V13\405_OrigSim13Vcomp.jpg,0.425
Simulated_V13\407_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\408_OrigSim13Vcomp.jpg,0.425
Simulated_V13\409_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\410_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\412_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\413_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\414_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\415_OrigSim13Vcomp.jpg,0.425
Simulated_V13\418_OrigSim13Vcomp.jpg,0.425
Simulated_V13\419_OrigSim13Vcomp.jpg,1.2375
Simulated_V13\420_OrigSim13Vcomp.jpg,0.8
Simulated_V13\421_OrigSim13Vcomp.jpg,0.675
Simulated_V13\422_OrigSim13Vcomp.jpg,1.3625
Simulated_V13\423_OrigSim13Vcomp.jpg,1.2375
Simulated_V13\424_OrigSim13Vcomp.jpg,1.05
Simulated_V13\425_OrigSim13Vcomp.jpg,1.1125
Simulated_V13\426_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\427_OrigSim13Vcomp.jpg,0.6125
,
Simulated_V13\429_OrigSim13Vcomp.jpg,0.8
Simulated_V13\430_OrigSim13Vcomp.jpg,1.3
Simulated_V13\431_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\432_OrigSim13Vcomp.jpg,0.675
Simulated_V13\433_OrigSim13Vcomp.jpg,0.9875
Simulated_V13\434_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\435_OrigSim13Vcomp.jpg,0.925
Simulated_V13\436_OrigSim13Vcomp.jpg,0.925
Simulated_V13\437_OrigSim13Vcomp.jpg,1.3
Simulated_V13\438_OrigSim13Vcomp.jpg,0.8625
Simulated_V13\439_OrigSim13Vcomp.jpg,0.675
Simulated_V13\440_OrigSim13Vcomp.jpg,0.925
Simulated_V13\441_OrigSim13Vcomp.jpg,0.675
Simulated_V13\442_OrigSim13Vcomp.jpg,0.675
Simulated_V13\443_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\445_OrigSim13Vcomp.jpg,0.425
Simulated_V13\446_OrigSim13Vcomp.jpg,0.3625
,
Simulated_V13\448_OrigSim13Vcomp.jpg,0.675
Simulated_V13\449_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\450_OrigSim13Vcomp.jpg,0.425
Simulated_V13\451_OrigSim13Vcomp.jpg,0.675
Simulated_V13\452_OrigSim13Vcomp.jpg,0.3
Simulated_V13\453_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\454_OrigSim13Vcomp.jpg,0.425
Simulated_V13\455_OrigSim13Vcomp.jpg,0.425
Simulated_V13\456_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\457_OrigSim13Vcomp.jpg,0.425
Simulated_V13\458_OrigSim13Vcomp.jpg,0.425
Simulated_V13\459_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\460_OrigSim13Vcomp.jpg,1.05
Simulated_V13\461_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\462_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\463_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\464_OrigSim13Vcomp.jpg,0.675
Simulated_V13\465_OrigSim13Vcomp.jpg,0.425
Simulated_V13\466_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\467_OrigSim13Vcomp.jpg,0.1125
Simulated_V13\468_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\471_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\472_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\473_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\474_OrigSim13Vcomp.jpg,0.3
Simulated_V13\476_OrigSim13Vcomp.jpg,0.425
Simulated_V13\478_OrigSim13Vcomp.jpg,0.1125
Simulated_V13\479_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\480_OrigSim13Vcomp.jpg,0.1125
Simulated_V13\481_OrigSim13Vcomp.jpg,0.3
Simulated_V13\482_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\483_OrigSim13Vcomp.jpg,0.2375
Simulated_V13\484_OrigSim13Vcomp.jpg,0.1125
Simulated_V13\485_OrigSim13Vcomp.jpg,0.175
Simulated_V13\486_OrigSim13Vcomp.jpg,0.425
Simulated_V13\487_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\488_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\489_OrigSim13Vcomp.jpg,0.425
Simulated_V13\490_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\492_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\493_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\494_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\495_OrigSim13Vcomp.jpg,0.1125
Simulated_V13\496_OrigSim13Vcomp.jpg,0.55
Simulated_V13\497_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\498_OrigSim13Vcomp.jpg,0.9875
Simulated_V13\499_OrigSim13Vcomp.jpg,0.675
Simulated_V13\500_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\501_OrigSim13Vcomp.jpg,0.55
Simulated_V13\502_OrigSim13Vcomp.jpg,0.425
Simulated_V13\503_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\505_OrigSim13Vcomp.jpg,0.55
Simulated_V13\506_OrigSim13Vcomp.jpg,0.55
Simulated_V13\507_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\509_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\510_OrigSim13Vcomp.jpg,0.925
Simulated_V13\511_OrigSim13Vcomp.jpg,0.55
Simulated_V13\512_OrigSim13Vcomp.jpg,0.3
Simulated_V13\513_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\514_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\515_OrigSim13Vcomp.jpg,0.425
Simulated_V13\516_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\517_OrigSim13Vcomp.jpg,0.8
Simulated_V13\519_OrigSim13Vcomp.jpg,0.425
Simulated_V13\520_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\522_OrigSim13Vcomp.jpg,0.175
Simulated_V13\524_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\525_OrigSim13Vcomp.jpg,0.6125
Simulated_V13\526_OrigSim13Vcomp.jpg,0.3625
Simulated_V13\527_OrigSim13Vcomp.jpg,0.675
Simulated_V13\528_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\529_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\534_OrigSim13Vcomp.jpg,1.3
Simulated_V13\535_OrigSim13Vcomp.jpg,0.9875
Simulated_V13\537_OrigSim13Vcomp.jpg,0.4875
Simulated_V13\538_OrigSim13Vcomp.jpg,0.55
Simulated_V13\539_OrigSim13Vcomp.jpg,0.425
Simulated_V13\541_OrigSim13Vcomp.jpg,0.425
,
Simulated_V14\373_OrigSim14Vcomp.jpg,0.925
Simulated_V14\374_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\375_OrigSim14Vcomp.jpg,0.4875
,
,
Simulated_V14\378_OrigSim14Vcomp.jpg,1.6125
Simulated_V14\379_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\380_OrigSim14Vcomp.jpg,0.8625
Simulated_V14\381_OrigSim14Vcomp.jpg,0.55
,
Simulated_V14\383_OrigSim14Vcomp.jpg,0.8625
Simulated_V14\384_OrigSim14Vcomp.jpg,0.55
Simulated_V14\385_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\386_OrigSim14Vcomp.jpg,0.8625
Simulated_V14\387_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\388_OrigSim14Vcomp.jpg,0.8625
Simulated_V14\389_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\390_OrigSim14Vcomp.jpg,1.6125
Simulated_V14\391_OrigSim14Vcomp.jpg,0.55
Simulated_V14\392_OrigSim14Vcomp.jpg,1.05
Simulated_V14\393_OrigSim14Vcomp.jpg,0.675
Simulated_V14\395_OrigSim14Vcomp.jpg,0.6125
,
Simulated_V14\397_OrigSim14Vcomp.jpg,0.675
Simulated_V14\398_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\399_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\400_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\401_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\402_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\403_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\404_OrigSim14Vcomp.jpg,0.9875
Simulated_V14\405_OrigSim14Vcomp.jpg,0.55
Simulated_V14\407_OrigSim14Vcomp.jpg,0.3
Simulated_V14\408_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\409_OrigSim14Vcomp.jpg,0.55
Simulated_V14\410_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\412_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\413_OrigSim14Vcomp.jpg,0.55
Simulated_V14\414_OrigSim14Vcomp.jpg,0.8
Simulated_V14\415_OrigSim14Vcomp.jpg,0.425
Simulated_V14\418_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\419_OrigSim14Vcomp.jpg,1.2375
Simulated_V14\420_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\421_OrigSim14Vcomp.jpg,1.3625
Simulated_V14\422_OrigSim14Vcomp.jpg,2.675
Simulated_V14\423_OrigSim14Vcomp.jpg,1.55
Simulated_V14\424_OrigSim14Vcomp.jpg,0.8
Simulated_V14\425_OrigSim14Vcomp.jpg,1.05
Simulated_V14\426_OrigSim14Vcomp.jpg,0.55
Simulated_V14\427_OrigSim14Vcomp.jpg,0.925
Simulated_V14\428_OrigSim14Vcomp.jpg,1.55
Simulated_V14\429_OrigSim14Vcomp.jpg,0.675
Simulated_V14\430_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\431_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\432_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\433_OrigSim14Vcomp.jpg,0.925
Simulated_V14\434_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\435_OrigSim14Vcomp.jpg,0.925
Simulated_V14\436_OrigSim14Vcomp.jpg,1.05
,
Simulated_V14\438_OrigSim14Vcomp.jpg,0.9875
Simulated_V14\439_OrigSim14Vcomp.jpg,0.55
Simulated_V14\440_OrigSim14Vcomp.jpg,0.8
Simulated_V14\441_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\442_OrigSim14Vcomp.jpg,0.8
Simulated_V14\443_OrigSim14Vcomp.jpg,0.3
Simulated_V14\445_OrigSim14Vcomp.jpg,0.425
Simulated_V14\446_OrigSim14Vcomp.jpg,0.3625
,
Simulated_V14\448_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\449_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\450_OrigSim14Vcomp.jpg,0.425
Simulated_V14\451_OrigSim14Vcomp.jpg,0.55
Simulated_V14\452_OrigSim14Vcomp.jpg,0.3
Simulated_V14\453_OrigSim14Vcomp.jpg,0.2375
Simulated_V14\454_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\455_OrigSim14Vcomp.jpg,0.425
Simulated_V14\456_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\457_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\458_OrigSim14Vcomp.jpg,0.425
Simulated_V14\459_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\460_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\461_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\462_OrigSim14Vcomp.jpg,0.425
Simulated_V14\463_OrigSim14Vcomp.jpg,0.3
Simulated_V14\464_OrigSim14Vcomp.jpg,0.675
Simulated_V14\465_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\466_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\467_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\468_OrigSim14Vcomp.jpg,0.8
Simulated_V14\471_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\472_OrigSim14Vcomp.jpg,0.3
Simulated_V14\473_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\474_OrigSim14Vcomp.jpg,0.3
Simulated_V14\476_OrigSim14Vcomp.jpg,0.425
Simulated_V14\478_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\479_OrigSim14Vcomp.jpg,0.2375
Simulated_V14\480_OrigSim14Vcomp.jpg,0.2375
Simulated_V14\481_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\482_OrigSim14Vcomp.jpg,0.3
Simulated_V14\483_OrigSim14Vcomp.jpg,0.2375
Simulated_V14\484_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\485_OrigSim14Vcomp.jpg,0.175
Simulated_V14\486_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\487_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\488_OrigSim14Vcomp.jpg,0.3
Simulated_V14\489_OrigSim14Vcomp.jpg,0.425
Simulated_V14\490_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\492_OrigSim14Vcomp.jpg,0.425
Simulated_V14\493_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\494_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\495_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\496_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\497_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\498_OrigSim14Vcomp.jpg,0.8
Simulated_V14\499_OrigSim14Vcomp.jpg,0.675
Simulated_V14\500_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\501_OrigSim14Vcomp.jpg,0.55
Simulated_V14\502_OrigSim14Vcomp.jpg,0.425
Simulated_V14\503_OrigSim14Vcomp.jpg,0.3
Simulated_V14\505_OrigSim14Vcomp.jpg,0.55
Simulated_V14\506_OrigSim14Vcomp.jpg,0.425
Simulated_V14\507_OrigSim14Vcomp.jpg,0.425
Simulated_V14\509_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\510_OrigSim14Vcomp.jpg,2.4875
Simulated_V14\511_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\512_OrigSim14Vcomp.jpg,0.3
Simulated_V14\513_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\514_OrigSim14Vcomp.jpg,0.425
Simulated_V14\515_OrigSim14Vcomp.jpg,0.425
Simulated_V14\516_OrigSim14Vcomp.jpg,0.3
Simulated_V14\517_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\519_OrigSim14Vcomp.jpg,0.425
Simulated_V14\520_OrigSim14Vcomp.jpg,0.3625
Simulated_V14\522_OrigSim14Vcomp.jpg,0.1125
Simulated_V14\524_OrigSim14Vcomp.jpg,0.3
Simulated_V14\525_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\526_OrigSim14Vcomp.jpg,0.425
Simulated_V14\527_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\528_OrigSim14Vcomp.jpg,0.55
Simulated_V14\529_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\534_OrigSim14Vcomp.jpg,0.7375
Simulated_V14\535_OrigSim14Vcomp.jpg,0.6125
Simulated_V14\537_OrigSim14Vcomp.jpg,0.675
Simulated_V14\538_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\539_OrigSim14Vcomp.jpg,0.4875
Simulated_V14\541_OrigSim14Vcomp.jpg,0.55
,
Simulated_V15\373_OrigSim15Vcomp.jpg,2.675
Simulated_V15\374_OrigSim15Vcomp.jpg,0.675
Simulated_V15\375_OrigSim15Vcomp.jpg,0.7375
,
,
,
Simulated_V15\379_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\380_OrigSim15Vcomp.jpg,2.7375
Simulated_V15\381_OrigSim15Vcomp.jpg,0.8625
,
Simulated_V15\383_OrigSim15Vcomp.jpg,1.55
Simulated_V15\384_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\385_OrigSim15Vcomp.jpg,1.05
Simulated_V15\386_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\387_OrigSim15Vcomp.jpg,1.7375
Simulated_V15\388_OrigSim15Vcomp.jpg,1.175
Simulated_V15\389_OrigSim15Vcomp.jpg,0.925
Simulated_V15\390_OrigSim15Vcomp.jpg,1.4875
Simulated_V15\391_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\392_OrigSim15Vcomp.jpg,2.425
Simulated_V15\393_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\395_OrigSim15Vcomp.jpg,0.925
,
Simulated_V15\397_OrigSim15Vcomp.jpg,1.2375
Simulated_V15\398_OrigSim15Vcomp.jpg,1.3
Simulated_V15\399_OrigSim15Vcomp.jpg,0.55
Simulated_V15\400_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\401_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\402_OrigSim15Vcomp.jpg,0.925
Simulated_V15\403_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\404_OrigSim15Vcomp.jpg,1.425
Simulated_V15\405_OrigSim15Vcomp.jpg,0.8
Simulated_V15\407_OrigSim15Vcomp.jpg,0.3625
Simulated_V15\408_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\409_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\410_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\412_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\413_OrigSim15Vcomp.jpg,0.925
Simulated_V15\414_OrigSim15Vcomp.jpg,1.05
Simulated_V15\415_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\418_OrigSim15Vcomp.jpg,0.7375
,
Simulated_V15\420_OrigSim15Vcomp.jpg,1.3625
Simulated_V15\421_OrigSim15Vcomp.jpg,1.3625
Simulated_V15\422_OrigSim15Vcomp.jpg,2.675
Simulated_V15\423_OrigSim15Vcomp.jpg,2.425
Simulated_V15\424_OrigSim15Vcomp.jpg,2.05
,
Simulated_V15\426_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\427_OrigSim15Vcomp.jpg,1.6125
Simulated_V15\428_OrigSim15Vcomp.jpg,2.4875
Simulated_V15\429_OrigSim15Vcomp.jpg,1.3625
Simulated_V15\430_OrigSim15Vcomp.jpg,1.425
Simulated_V15\431_OrigSim15Vcomp.jpg,1.425
Simulated_V15\432_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\433_OrigSim15Vcomp.jpg,1.3625
Simulated_V15\434_OrigSim15Vcomp.jpg,0.55
Simulated_V15\435_OrigSim15Vcomp.jpg,2.3
Simulated_V15\436_OrigSim15Vcomp.jpg,2.6125
,
Simulated_V15\438_OrigSim15Vcomp.jpg,1.55
Simulated_V15\439_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\440_OrigSim15Vcomp.jpg,1.675
Simulated_V15\441_OrigSim15Vcomp.jpg,1.2375
Simulated_V15\442_OrigSim15Vcomp.jpg,1.1125
Simulated_V15\443_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\445_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\446_OrigSim15Vcomp.jpg,0.4875
,
Simulated_V15\448_OrigSim15Vcomp.jpg,1.1125
Simulated_V15\449_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\450_OrigSim15Vcomp.jpg,0.8
Simulated_V15\451_OrigSim15Vcomp.jpg,1.05
Simulated_V15\452_OrigSim15Vcomp.jpg,0.55
Simulated_V15\453_OrigSim15Vcomp.jpg,0.3
Simulated_V15\454_OrigSim15Vcomp.jpg,0.8
Simulated_V15\455_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\456_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\457_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\458_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\459_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\460_OrigSim15Vcomp.jpg,1.2375
Simulated_V15\461_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\462_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\463_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\464_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\465_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\466_OrigSim15Vcomp.jpg,0.3
Simulated_V15\467_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\468_OrigSim15Vcomp.jpg,1.05
Simulated_V15\471_OrigSim15Vcomp.jpg,0.55
Simulated_V15\472_OrigSim15Vcomp.jpg,0.55
Simulated_V15\473_OrigSim15Vcomp.jpg,0.55
Simulated_V15\474_OrigSim15Vcomp.jpg,0.3625
Simulated_V15\476_OrigSim15Vcomp.jpg,0.55
Simulated_V15\478_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\479_OrigSim15Vcomp.jpg,0.3
Simulated_V15\480_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\481_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\482_OrigSim15Vcomp.jpg,0.3625
Simulated_V15\483_OrigSim15Vcomp.jpg,0.3
Simulated_V15\484_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\485_OrigSim15Vcomp.jpg,0.2375
Simulated_V15\486_OrigSim15Vcomp.jpg,0.675
Simulated_V15\487_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\488_OrigSim15Vcomp.jpg,0.55
Simulated_V15\489_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\490_OrigSim15Vcomp.jpg,0.55
Simulated_V15\492_OrigSim15Vcomp.jpg,0.925
Simulated_V15\493_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\494_OrigSim15Vcomp.jpg,0.55
Simulated_V15\495_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\496_OrigSim15Vcomp.jpg,1.05
Simulated_V15\497_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\498_OrigSim15Vcomp.jpg,1.2375
Simulated_V15\499_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\500_OrigSim15Vcomp.jpg,0.55
Simulated_V15\501_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\502_OrigSim15Vcomp.jpg,0.675
Simulated_V15\503_OrigSim15Vcomp.jpg,0.55
Simulated_V15\505_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\506_OrigSim15Vcomp.jpg,0.675
Simulated_V15\507_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\509_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\510_OrigSim15Vcomp.jpg,2.425
Simulated_V15\511_OrigSim15Vcomp.jpg,1.05
Simulated_V15\512_OrigSim15Vcomp.jpg,0.3625
Simulated_V15\513_OrigSim15Vcomp.jpg,0.55
Simulated_V15\514_OrigSim15Vcomp.jpg,0.675
Simulated_V15\515_OrigSim15Vcomp.jpg,0.675
Simulated_V15\516_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\517_OrigSim15Vcomp.jpg,1.05
Simulated_V15\519_OrigSim15Vcomp.jpg,0.675
Simulated_V15\520_OrigSim15Vcomp.jpg,0.55
Simulated_V15\522_OrigSim15Vcomp.jpg,0.1125
Simulated_V15\524_OrigSim15Vcomp.jpg,0.4875
Simulated_V15\525_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\526_OrigSim15Vcomp.jpg,0.6125
Simulated_V15\527_OrigSim15Vcomp.jpg,0.9875
Simulated_V15\528_OrigSim15Vcomp.jpg,0.925
Simulated_V15\529_OrigSim15Vcomp.jpg,0.9875
,
Simulated_V15\535_OrigSim15Vcomp.jpg,1.3625
Simulated_V15\537_OrigSim15Vcomp.jpg,1.1125
Simulated_V15\538_OrigSim15Vcomp.jpg,0.8625
Simulated_V15\539_OrigSim15Vcomp.jpg,0.7375
Simulated_V15\541_OrigSim15Vcomp.jpg,0.675
,
Simulated_V16\373_OrigSim16Vcomp.jpg,1.675
Simulated_V16\374_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\375_OrigSim16Vcomp.jpg,0.9875
,
,
,
Simulated_V16\379_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\380_OrigSim16Vcomp.jpg,1.3
Simulated_V16\381_OrigSim16Vcomp.jpg,0.925
,
Simulated_V16\383_OrigSim16Vcomp.jpg,1.175
Simulated_V16\384_OrigSim16Vcomp.jpg,0.9875
Simulated_V16\385_OrigSim16Vcomp.jpg,1.55
Simulated_V16\386_OrigSim16Vcomp.jpg,0.9875
Simulated_V16\387_OrigSim16Vcomp.jpg,1.8
Simulated_V16\388_OrigSim16Vcomp.jpg,1.3
Simulated_V16\389_OrigSim16Vcomp.jpg,0.925
Simulated_V16\390_OrigSim16Vcomp.jpg,1.55
Simulated_V16\391_OrigSim16Vcomp.jpg,0.675
Simulated_V16\392_OrigSim16Vcomp.jpg,1.8
Simulated_V16\393_OrigSim16Vcomp.jpg,1.3625
Simulated_V16\395_OrigSim16Vcomp.jpg,1.05
,
Simulated_V16\397_OrigSim16Vcomp.jpg,1.675
Simulated_V16\398_OrigSim16Vcomp.jpg,0.9875
Simulated_V16\399_OrigSim16Vcomp.jpg,0.4875
Simulated_V16\400_OrigSim16Vcomp.jpg,0.675
Simulated_V16\401_OrigSim16Vcomp.jpg,0.8
Simulated_V16\402_OrigSim16Vcomp.jpg,0.8
Simulated_V16\403_OrigSim16Vcomp.jpg,0.55
Simulated_V16\404_OrigSim16Vcomp.jpg,1.7375
Simulated_V16\405_OrigSim16Vcomp.jpg,0.675
Simulated_V16\407_OrigSim16Vcomp.jpg,0.425
Simulated_V16\408_OrigSim16Vcomp.jpg,0.6125
Simulated_V16\409_OrigSim16Vcomp.jpg,0.8
Simulated_V16\410_OrigSim16Vcomp.jpg,0.925
Simulated_V16\412_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\413_OrigSim16Vcomp.jpg,0.925
Simulated_V16\414_OrigSim16Vcomp.jpg,1.675
Simulated_V16\415_OrigSim16Vcomp.jpg,0.55
Simulated_V16\418_OrigSim16Vcomp.jpg,0.8
,
Simulated_V16\420_OrigSim16Vcomp.jpg,1.2375
Simulated_V16\421_OrigSim16Vcomp.jpg,1.175
Simulated_V16\422_OrigSim16Vcomp.jpg,2.7375
Simulated_V16\423_OrigSim16Vcomp.jpg,2.8625
Simulated_V16\424_OrigSim16Vcomp.jpg,1.675
Simulated_V16\425_OrigSim16Vcomp.jpg,1.425
Simulated_V16\426_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\427_OrigSim16Vcomp.jpg,0.675
,
Simulated_V16\429_OrigSim16Vcomp.jpg,1.175
Simulated_V16\430_OrigSim16Vcomp.jpg,1.425
Simulated_V16\431_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\432_OrigSim16Vcomp.jpg,0.8625
Simulated_V16\433_OrigSim16Vcomp.jpg,2.3625
Simulated_V16\434_OrigSim16Vcomp.jpg,0.55
